,label,label_coarse,confidence,error,has_face,large_face,
1514,bullfrog,frog,0.0077022896,4.866238,0,0,
1515,bullfrog,frog,0.80124015,0.22159481,0,0,
1516,bullfrog,frog,0.8034959,0.21878338,0,0,
1517,bullfrog,frog,0.3166195,1.1500549,0,0,
1518,bullfrog,frog,0.71229196,0.33926773,0,0,
1519,bullfrog,frog,0.8001706,0.22292995,0,0,
1520,bullfrog,frog,0.043870583,3.1265116,0,0,
1521,bullfrog,frog,0.47595483,0.7424326,0,0,
1522,bullfrog,frog,0.745339,0.29391575,0,0,
1523,bullfrog,frog,0.68664366,0.37594032,0,0,
1524,bullfrog,frog,0.9061726,0.09852505,0,0,
1525,bullfrog,frog,0.06905526,2.6728482,0,0,
1526,bullfrog,frog,0.9690936,0.031394005,0,0,
1527,bullfrog,frog,0.38678238,0.9498935,0,0,
1528,bullfrog,frog,0.19735283,1.6227617,0,0,
1529,bullfrog,frog,0.2367254,1.4408545,0,0,
1530,bullfrog,frog,0.9280567,0.07466221,0,0,
1531,bullfrog,frog,0.32591796,1.12111,0,0,
1532,bullfrog,frog,0.20807055,1.5698786,0,0,
1533,bullfrog,frog,0.76635295,0.26611233,0,0,
1534,bullfrog,frog,0.9864542,0.013638496,0,0,
1535,bullfrog,frog,0.97879547,0.021432877,0,0,
1536,bullfrog,frog,0.82982,0.18654633,1,1,
1537,bullfrog,frog,0.1452879,1.9290376,0,0,
1538,bullfrog,frog,0.85269433,0.15935421,0,0,
1539,bullfrog,frog,0.9236755,0.07939434,0,0,
1540,bullfrog,frog,0.29954,1.2055073,0,0,
1541,bullfrog,frog,0.61483395,0.48640347,0,0,
1542,bullfrog,frog,0.5883107,0.5305004,0,0,
1543,bullfrog,frog,0.9359953,0.06614494,0,0,
1544,bullfrog,frog,0.07153154,2.637617,0,0,
1545,bullfrog,frog,0.15118885,1.889226,0,0,
1546,bullfrog,frog,0.93374133,0.06855583,0,0,
1547,bullfrog,frog,0.7561158,0.27956104,0,0,
1548,bullfrog,frog,0.6873812,0.3748665,0,0,
1549,bullfrog,frog,0.93855494,0.06341362,0,0,
1550,tree_frog,frog,0.9774046,0.022854805,0,0,
1551,tree_frog,frog,0.8662911,0.14353466,0,0,
1552,tree_frog,frog,0.9979607,0.002040863,0,0,
1553,tree_frog,frog,0.98752815,0.012550354,0,0,
1554,tree_frog,frog,0.9894276,0.0106287,0,0,
1555,tree_frog,frog,0.4064687,0.9002485,0,0,
1556,tree_frog,frog,0.3348987,1.0939274,0,0,
1557,tree_frog,frog,0.8898839,0.11666393,0,0,
1558,tree_frog,frog,0.22673097,1.4839916,0,0,
1559,tree_frog,frog,0.4939844,0.7052517,0,0,
1560,tree_frog,frog,0.6182091,0.48092842,0,0,
1561,tree_frog,frog,0.50942487,0.6744728,0,0,
1562,tree_frog,frog,0.7996001,0.2236433,0,0,
1563,tree_frog,frog,0.8543136,0.15745735,0,0,
1564,tree_frog,frog,0.96719354,0.033356667,0,0,
1565,tree_frog,frog,0.8674606,0.14218521,0,0,
1566,tree_frog,frog,0.6771107,0.38992023,0,0,
1567,tree_frog,frog,0.870863,0.13827038,0,0,
1568,tree_frog,frog,0.02591496,3.652935,0,0,
1569,tree_frog,frog,0.07907442,2.5373654,0,0,
1570,tree_frog,frog,0.9901361,0.009912491,0,0,
1571,tree_frog,frog,0.99385023,0.0061683655,0,0,
1572,tree_frog,frog,0.15275799,1.8789005,0,0,
1573,tree_frog,frog,0.42523685,0.8551092,0,0,
1574,tree_frog,frog,0.15326573,1.8755817,0,0,
1575,tree_frog,frog,0.95435256,0.046722412,0,0,
1576,tree_frog,frog,0.54744166,0.602499,0,0,
1577,tree_frog,frog,0.9706478,0.029791832,0,0,
1578,tree_frog,frog,0.9573795,0.04355526,0,0,
1579,tree_frog,frog,0.7139331,0.33696556,0,0,
1580,tree_frog,frog,0.92640066,0.07644844,0,0,
1581,tree_frog,frog,0.73771155,0.30420208,0,0,
1582,tree_frog,frog,0.5774834,0.5490751,0,0,
1583,tree_frog,frog,0.14520563,1.9296045,0,0,
1584,tree_frog,frog,0.75400794,0.28235245,0,0,
1585,tree_frog,frog,0.6423693,0.44259167,0,0,
1586,tree_frog,frog,0.9452046,0.05635357,0,0,
1587,tree_frog,frog,0.000153393,8.782508,0,0,
1588,tree_frog,frog,0.93475956,0.06746578,0,0,
1589,tree_frog,frog,0.9753339,0.024975777,0,0,
1590,tree_frog,frog,0.9196557,0.08375549,0,0,
1591,tree_frog,frog,0.8752859,0.13320446,0,0,
1592,tree_frog,frog,0.9401422,0.06172371,0,0,
1593,tree_frog,frog,0.92453504,0.07846451,0,0,
1594,tree_frog,frog,0.03675765,3.3034086,1,0,
1595,tree_frog,frog,0.043614835,3.132358,0,0,
1596,tree_frog,frog,0.97464246,0.025684357,0,0,
1597,tree_frog,frog,0.037555605,3.2819324,0,0,
1598,tree_frog,frog,0.61327666,0.4889393,0,0,
1599,tree_frog,frog,0.93534553,0.06683922,0,0,
1600,tailed_frog,frog,0.00173715,6.3555093,0,0,
1601,tailed_frog,frog,0.060772415,2.8006196,0,0,
1602,tailed_frog,frog,0.07605548,2.576292,0,0,
1603,tailed_frog,frog,0.005027309,5.2928705,0,0,
1604,tailed_frog,frog,0.24657705,1.4000812,0,0,
1605,tailed_frog,frog,0.00027504694,8.198569,0,0,
1606,tailed_frog,frog,0.25877473,1.3517971,0,0,
1607,tailed_frog,frog,0.30158663,1.198698,0,0,
1608,tailed_frog,frog,0.78322035,0.2443409,0,0,
1609,tailed_frog,frog,0.90993315,0.09438419,0,0,
1610,tailed_frog,frog,0.9063425,0.09833813,0,0,
1611,tailed_frog,frog,0.7555875,0.2802601,0,0,
1612,tailed_frog,frog,0.73203766,0.31192303,0,0,
1613,tailed_frog,frog,0.55772287,0.5838928,0,0,
1614,tailed_frog,frog,0.90058917,0.10470581,0,0,
1615,tailed_frog,frog,0.5222539,0.649601,0,0,
1616,tailed_frog,frog,0.043736614,3.12957,0,0,
1617,tailed_frog,frog,0.0030378944,5.79659,0,0,
1618,tailed_frog,frog,0.87208235,0.13687134,0,0,
1619,tailed_frog,frog,0.025742926,3.659595,0,0,
1620,tailed_frog,frog,0.7498528,0.28787804,0,0,
1621,tailed_frog,frog,0.004440568,5.416973,0,0,
1622,tailed_frog,frog,0.62359667,0.4722519,0,0,
1623,tailed_frog,frog,0.8475634,0.16539001,0,0,
1624,tailed_frog,frog,0.62588537,0.46858788,0,0,
1625,tailed_frog,frog,0.49172297,0.7098398,0,0,
1626,tailed_frog,frog,0.08178507,2.5036602,0,0,
1627,tailed_frog,frog,0.25655842,1.3603992,0,0,
1628,tailed_frog,frog,0.9483502,0.053030968,0,0,
1629,tailed_frog,frog,0.6783361,0.38811207,0,0,
1630,tailed_frog,frog,0.09046622,2.4027786,0,0,
1631,tailed_frog,frog,0.009345778,4.6728306,0,0,
1632,tailed_frog,frog,0.43140572,0.8407059,0,0,
1633,tailed_frog,frog,0.021995405,3.8169217,0,0,
1634,tailed_frog,frog,0.0015956587,6.440469,0,0,
1635,tailed_frog,frog,0.5392186,0.6176338,0,0,
1636,tailed_frog,frog,0.6204452,0.4773178,0,0,
1637,tailed_frog,frog,0.87448525,0.13411999,0,0,
1638,tailed_frog,frog,0.071751975,2.6345396,0,0,
1639,tailed_frog,frog,0.13300684,2.017355,0,0,
1640,tailed_frog,frog,0.33099455,1.1056538,0,0,
1641,tailed_frog,frog,0.22110498,1.5091171,0,0,
1642,tailed_frog,frog,0.50366926,0.68583584,0,0,
1643,tailed_frog,frog,0.006941544,4.970231,0,0,
1644,tailed_frog,frog,0.0036799826,5.6048474,1,0,
1645,tailed_frog,frog,0.15789741,1.8458099,0,0,
1646,tailed_frog,frog,0.025041187,3.687233,0,0,
1647,tailed_frog,frog,0.05330788,2.9316716,0,0,
1648,tailed_frog,frog,0.009011916,4.709208,0,0,
1649,tailed_frog,frog,0.010751246,4.532733,0,0,
1650,loggerhead,turtle,0.44092506,0.8188801,0,0,
1651,loggerhead,turtle,0.30778927,1.17834,0,0,
1652,loggerhead,turtle,0.004206109,5.471218,0,0,
1653,loggerhead,turtle,0.73558563,0.3070879,0,0,
1654,loggerhead,turtle,0.288835,1.2418995,0,0,
1655,loggerhead,turtle,0.060700245,2.8018074,0,0,
1656,loggerhead,turtle,0.93386805,0.06842041,0,0,
1657,loggerhead,turtle,0.3402204,1.0781622,0,0,
1658,loggerhead,turtle,0.059401534,2.8234353,0,0,
1659,loggerhead,turtle,0.03312822,3.4073691,0,0,
1660,loggerhead,turtle,0.27606604,1.2871156,0,0,
1661,loggerhead,turtle,0.939776,0.062113762,0,0,
1662,loggerhead,turtle,0.82730776,0.18957806,0,0,
1663,loggerhead,turtle,0.9240786,0.07895851,0,0,
1664,loggerhead,turtle,0.9264034,0.07644558,0,0,
1665,loggerhead,turtle,0.10209838,2.2818184,0,0,
1666,loggerhead,turtle,0.94017583,0.061688423,0,0,
1667,loggerhead,turtle,0.7466662,0.29213715,0,0,
1668,loggerhead,turtle,0.0073329397,4.915379,0,0,
1669,loggerhead,turtle,0.78337884,0.24413872,0,0,
1670,loggerhead,turtle,0.77683264,0.2525301,0,0,
1671,loggerhead,turtle,0.0772061,2.561277,0,0,
1672,loggerhead,turtle,0.879685,0.128191,0,0,
1673,loggerhead,turtle,0.5754003,0.55268955,0,0,
1674,loggerhead,turtle,0.9589336,0.04193306,0,0,
1675,loggerhead,turtle,0.26965192,1.3106232,0,0,
1676,loggerhead,turtle,0.080921374,2.514277,0,0,
1677,loggerhead,turtle,0.14085846,1.9599996,0,0,
1678,loggerhead,turtle,0.5161325,0.6613922,0,0,
1679,loggerhead,turtle,0.77696425,0.2523613,0,0,
1680,loggerhead,turtle,0.78137076,0.24670506,0,0,
1681,loggerhead,turtle,0.7997144,0.22350025,0,0,
1682,loggerhead,turtle,0.78876364,0.23728848,0,0,
1683,loggerhead,turtle,0.9484794,0.052895546,0,0,
1684,loggerhead,turtle,0.9510844,0.05015278,0,0,
1685,loggerhead,turtle,0.0054982705,5.2033215,0,0,
1686,loggerhead,turtle,0.9874029,0.012676239,0,0,
1687,loggerhead,turtle,0.94035804,0.061494827,0,0,
1688,loggerhead,turtle,0.27437568,1.2932572,0,0,
1689,loggerhead,turtle,0.7089937,0.3439083,0,0,
1690,loggerhead,turtle,0.4696486,0.7557707,0,0,
1691,loggerhead,turtle,0.7686522,0.26311684,0,0,
1692,loggerhead,turtle,0.053701766,2.9243093,0,0,
1693,loggerhead,turtle,0.29190236,1.2313356,1,0,
1694,loggerhead,turtle,0.51033777,0.67268276,0,0,
1695,loggerhead,turtle,0.8011713,0.22168064,0,0,
1696,loggerhead,turtle,0.17945284,1.7178426,0,0,
1697,loggerhead,turtle,0.70457935,0.35015392,0,0,
1698,loggerhead,turtle,0.020153852,3.9043598,0,0,
1699,loggerhead,turtle,0.96824193,0.032273293,0,0,
1700,leatherback_turtle,turtle,0.10813238,2.224399,0,0,
1701,leatherback_turtle,turtle,0.5953672,0.5185766,0,0,
1702,leatherback_turtle,turtle,0.050870605,2.9784703,0,0,
1703,leatherback_turtle,turtle,0.97039884,0.03004837,0,0,
1704,leatherback_turtle,turtle,0.9983765,0.001625061,0,0,
1705,leatherback_turtle,turtle,0.045678772,3.0861216,0,0,
1706,leatherback_turtle,turtle,0.877181,0.13104153,0,0,
1707,leatherback_turtle,turtle,0.7204279,0.32791042,0,0,
1708,leatherback_turtle,turtle,0.95836455,0.0425272,0,0,
1709,leatherback_turtle,turtle,0.07161084,2.636509,0,0,
1710,leatherback_turtle,turtle,0.027925387,3.578219,1,0,
1711,leatherback_turtle,turtle,0.93598413,0.06615639,0,0,
1712,leatherback_turtle,turtle,0.9967193,0.0032863617,0,0,
1713,leatherback_turtle,turtle,0.010738328,4.5339355,0,0,
1714,leatherback_turtle,turtle,0.09883917,2.3142614,0,0,
1715,leatherback_turtle,turtle,0.98044056,0.019753456,0,0,
1716,leatherback_turtle,turtle,0.9974056,0.0025978088,0,0,
1717,leatherback_turtle,turtle,0.02223055,3.8062882,0,0,
1718,leatherback_turtle,turtle,0.14851029,1.9071007,0,0,
1719,leatherback_turtle,turtle,0.07367396,2.6081061,0,0,
1720,leatherback_turtle,turtle,0.005081762,5.282097,1,1,
1721,leatherback_turtle,turtle,0.6103948,0.49364948,0,0,
1722,leatherback_turtle,turtle,0.15213324,1.8829985,0,0,
1723,leatherback_turtle,turtle,0.02220531,3.8074236,0,0,
1724,leatherback_turtle,turtle,0.11671319,2.148036,0,0,
1725,leatherback_turtle,turtle,0.0012717248,6.6673813,0,0,
1726,leatherback_turtle,turtle,0.0021070265,6.1624775,0,0,
1727,leatherback_turtle,turtle,0.9957481,0.004261017,0,0,
1728,leatherback_turtle,turtle,0.94379896,0.057842255,0,0,
1729,leatherback_turtle,turtle,0.7531101,0.2835436,0,0,
1730,leatherback_turtle,turtle,0.23344189,1.4548216,1,0,
1731,leatherback_turtle,turtle,0.17813273,1.7252264,0,0,
1732,leatherback_turtle,turtle,0.93258566,0.069794655,1,0,
1733,leatherback_turtle,turtle,0.040385403,3.2092872,0,0,
1734,leatherback_turtle,turtle,0.9972295,0.0027742386,1,0,
1735,leatherback_turtle,turtle,0.98683745,0.013250351,0,0,
1736,leatherback_turtle,turtle,0.9672491,0.033299446,0,0,
1737,leatherback_turtle,turtle,0.021492478,3.8400526,0,0,
1738,leatherback_turtle,turtle,5.744937e-05,9.764606,0,0,
1739,leatherback_turtle,turtle,0.006297557,5.067594,0,0,
1740,leatherback_turtle,turtle,0.8380573,0.17666912,0,0,
1741,leatherback_turtle,turtle,0.75043225,0.28710556,0,0,
1742,leatherback_turtle,turtle,0.9325293,0.06985474,1,1,
1743,leatherback_turtle,turtle,0.995195,0.004817009,0,0,
1744,leatherback_turtle,turtle,0.021337066,3.847309,0,0,
1745,leatherback_turtle,turtle,0.98627704,0.013817787,0,0,
1746,leatherback_turtle,turtle,0.002449166,6.012007,0,0,
1747,leatherback_turtle,turtle,0.028214486,3.5679197,0,0,
1748,leatherback_turtle,turtle,0.70064336,0.35575676,0,0,
1749,leatherback_turtle,turtle,0.81950986,0.199049,0,0,
1750,mud_turtle,turtle,0.4223563,0.86190605,0,0,
1751,mud_turtle,turtle,0.30990964,1.171474,0,0,
1752,mud_turtle,turtle,0.399488,0.917572,0,0,
1753,mud_turtle,turtle,0.22385801,1.4967432,0,0,
1754,mud_turtle,turtle,0.6131352,0.48917007,1,1,
1755,mud_turtle,turtle,0.4886641,0.7160797,0,0,
1756,mud_turtle,turtle,0.3497579,1.0505142,0,0,
1757,mud_turtle,turtle,0.37995344,0.9677067,0,0,
1758,mud_turtle,turtle,0.747231,0.29138088,0,0,
1759,mud_turtle,turtle,0.6710759,0.39887333,0,0,
1760,mud_turtle,turtle,0.47643375,0.74142647,0,0,
1761,mud_turtle,turtle,0.007499474,4.8929224,0,0,
1762,mud_turtle,turtle,0.47230577,0.75012875,0,0,
1763,mud_turtle,turtle,0.1603534,1.8303747,0,0,
1764,mud_turtle,turtle,0.14891621,1.9043717,0,0,
1765,mud_turtle,turtle,0.009009552,4.7094703,0,0,
1766,mud_turtle,turtle,0.70223296,0.35348988,0,0,
1767,mud_turtle,turtle,0.22276999,1.5016155,0,0,
1768,mud_turtle,turtle,0.07727342,2.5604053,0,0,
1769,mud_turtle,turtle,0.12366238,2.0902004,0,0,
1770,mud_turtle,turtle,0.75111884,0.286191,0,0,
1771,mud_turtle,turtle,0.111674815,2.1921644,0,0,
1772,mud_turtle,turtle,0.0031818354,5.7502975,0,0,
1773,mud_turtle,turtle,0.83637744,0.17867565,0,0,
1774,mud_turtle,turtle,0.7789946,0.24975109,0,0,
1775,mud_turtle,turtle,0.60981643,0.49459743,0,0,
1776,mud_turtle,turtle,0.25054076,1.3841333,0,0,
1777,mud_turtle,turtle,0.59401053,0.5208578,0,0,
1778,mud_turtle,turtle,0.50800323,0.6772671,0,0,
1779,mud_turtle,turtle,0.003515434,5.650593,0,0,
1780,mud_turtle,turtle,0.5892574,0.5288925,0,0,
1781,mud_turtle,turtle,0.23412566,1.4518976,0,0,
1782,mud_turtle,turtle,0.1689018,1.7784381,0,0,
1783,mud_turtle,turtle,0.4201928,0.8670416,0,0,
1784,mud_turtle,turtle,0.85661954,0.15476131,0,0,
1785,mud_turtle,turtle,0.1179158,2.137784,0,0,
1786,mud_turtle,turtle,0.24819459,1.3935418,0,0,
1787,mud_turtle,turtle,0.47324097,0.7481508,0,0,
1788,mud_turtle,turtle,0.024318583,3.7165146,0,0,
1789,mud_turtle,turtle,0.23843896,1.4336424,0,0,
1790,mud_turtle,turtle,0.5039813,0.68521595,0,0,
1791,mud_turtle,turtle,0.3006322,1.201868,0,0,
1792,mud_turtle,turtle,0.5851674,0.5358572,0,0,
1793,mud_turtle,turtle,0.4388622,0.82357025,0,0,
1794,mud_turtle,turtle,0.023135033,3.7664075,0,0,
1795,mud_turtle,turtle,0.44417235,0.8115425,0,0,
1796,mud_turtle,turtle,0.5002319,0.6926832,0,0,
1797,mud_turtle,turtle,0.2339291,1.4527369,0,0,
1798,mud_turtle,turtle,0.43240398,0.83839464,0,0,
1799,mud_turtle,turtle,0.7477326,0.2907095,0,0,
1800,terrapin,turtle,0.11365206,2.1746135,0,0,
1801,terrapin,turtle,0.44589016,0.807683,0,0,
1802,terrapin,turtle,0.1231136,2.0946474,0,0,
1803,terrapin,turtle,0.015322774,4.1784153,0,0,
1804,terrapin,turtle,0.96518964,0.03543091,0,0,
1805,terrapin,turtle,0.24303873,1.4145346,0,0,
1806,terrapin,turtle,0.3139836,1.1584148,0,0,
1807,terrapin,turtle,0.15531881,1.8622751,0,0,
1808,terrapin,turtle,0.021766188,3.8273973,0,0,
1809,terrapin,turtle,0.8078751,0.21334743,0,0,
1810,terrapin,turtle,0.0075794887,4.88231,0,0,
1811,terrapin,turtle,0.022213439,3.8070574,0,0,
1812,terrapin,turtle,0.86048806,0.1502552,0,0,
1813,terrapin,turtle,0.01975261,3.92447,0,0,
1814,terrapin,turtle,0.25318405,1.3736391,0,0,
1815,terrapin,turtle,0.8899904,0.11654472,0,0,
1816,terrapin,turtle,0.870837,0.1383009,0,0,
1817,terrapin,turtle,0.11394167,2.1720686,0,0,
1818,terrapin,turtle,0.7227198,0.32473373,0,0,
1819,terrapin,turtle,0.1546389,1.866662,0,0,
1820,terrapin,turtle,0.6137587,0.48815346,0,0,
1821,terrapin,turtle,0.2120928,1.5507317,0,0,
1822,terrapin,turtle,0.6921275,0.36798477,0,0,
1823,terrapin,turtle,0.29712763,1.2135935,0,0,
1824,terrapin,turtle,0.14791472,1.911119,0,0,
1825,terrapin,turtle,0.25591972,1.3628912,0,0,
1826,terrapin,turtle,0.07705101,2.5632877,0,0,
1827,terrapin,turtle,0.44109562,0.81849384,0,0,
1828,terrapin,turtle,0.058975574,2.8306322,0,0,
1829,terrapin,turtle,0.75376624,0.28267288,0,0,
1830,terrapin,turtle,0.725451,0.32096195,0,0,
1831,terrapin,turtle,0.885874,0.121180534,0,0,
1832,terrapin,turtle,0.43594134,0.8302479,0,0,
1833,terrapin,turtle,0.30502823,1.1873512,0,0,
1834,terrapin,turtle,0.64171064,0.44361782,0,0,
1835,terrapin,turtle,0.24266571,1.41607,0,0,
1836,terrapin,turtle,0.26782295,1.3174295,0,0,
1837,terrapin,turtle,0.7233404,0.32387543,0,0,
1838,terrapin,turtle,0.1647977,1.8030367,0,0,
1839,terrapin,turtle,0.23953249,1.4290667,0,0,
1840,terrapin,turtle,0.28761435,1.2461348,0,0,
1841,terrapin,turtle,0.051216938,2.9716854,1,1,
1842,terrapin,turtle,0.2438006,1.4114046,0,0,
1843,terrapin,turtle,0.57547826,0.55255413,0,0,
1844,terrapin,turtle,0.75347817,0.2830553,0,0,
1845,terrapin,turtle,0.9270969,0.075696945,0,0,
1846,terrapin,turtle,0.651365,0.4286852,0,0,
1847,terrapin,turtle,0.25844252,1.3530817,0,0,
1848,terrapin,turtle,0.60603964,0.50080967,0,0,
1849,terrapin,turtle,0.77496564,0.25493622,0,0,
1850,box_turtle,turtle,0.9352942,0.06689453,1,0,
1851,box_turtle,turtle,0.94810873,0.053286552,0,0,
1852,box_turtle,turtle,0.60763943,0.4981737,0,0,
1853,box_turtle,turtle,0.6037379,0.50461483,0,0,
1854,box_turtle,turtle,0.57790977,0.54833794,0,0,
1855,box_turtle,turtle,0.788336,0.23783112,0,0,
1856,box_turtle,turtle,0.8715407,0.13749313,0,0,
1857,box_turtle,turtle,0.032477207,3.4272165,0,0,
1858,box_turtle,turtle,0.3675365,1.0009327,0,0,
1859,box_turtle,turtle,0.94151247,0.06026745,0,0,
1860,box_turtle,turtle,0.580491,0.5438814,0,0,
1861,box_turtle,turtle,0.6341767,0.45542812,0,0,
1862,box_turtle,turtle,0.49107113,0.7111664,0,0,
1863,box_turtle,turtle,0.22129934,1.5082388,0,0,
1864,box_turtle,turtle,0.57535636,0.55276585,0,0,
1865,box_turtle,turtle,0.9390778,0.062856674,0,0,
1866,box_turtle,turtle,0.97505456,0.025261879,0,0,
1867,box_turtle,turtle,0.9252507,0.077690125,0,0,
1868,box_turtle,turtle,0.7251684,0.32135105,0,0,
1869,box_turtle,turtle,0.87706405,0.13117504,0,0,
1870,box_turtle,turtle,0.6653896,0.40738297,0,0,
1871,box_turtle,turtle,0.037112795,3.2937937,0,0,
1872,box_turtle,turtle,0.86908406,0.14031506,0,0,
1873,box_turtle,turtle,0.11969678,2.1227932,0,0,
1874,box_turtle,turtle,0.7608254,0.27335167,0,0,
1875,box_turtle,turtle,0.79740655,0.22639084,0,0,
1876,box_turtle,turtle,0.67474043,0.3934269,1,1,
1877,box_turtle,turtle,0.7784474,0.25045395,0,0,
1878,box_turtle,turtle,0.8785063,0.12953186,0,0,
1879,box_turtle,turtle,0.68871194,0.37293243,0,0,
1880,box_turtle,turtle,0.3328651,1.1000175,0,0,
1881,box_turtle,turtle,0.55967075,0.5804062,0,0,
1882,box_turtle,turtle,0.5535532,0.5913973,0,0,
1883,box_turtle,turtle,0.16241856,1.8175783,0,0,
1884,box_turtle,turtle,0.533976,0.6274042,0,0,
1885,box_turtle,turtle,0.69015276,0.37084198,0,0,
1886,box_turtle,turtle,0.29541907,1.2193604,0,0,
1887,box_turtle,turtle,0.9523401,0.048832893,0,0,
1888,box_turtle,turtle,0.9039502,0.10098076,0,0,
1889,box_turtle,turtle,0.40913448,0.8937111,0,0,
1890,box_turtle,turtle,0.66427696,0.4090557,0,0,
1891,box_turtle,turtle,0.21471344,1.5384512,0,0,
1892,box_turtle,turtle,0.6291011,0.46346283,0,0,
1893,box_turtle,turtle,0.93126625,0.07120991,0,0,
1894,box_turtle,turtle,0.6458047,0.43725777,0,0,
1895,box_turtle,turtle,0.44147766,0.8176279,0,0,
1896,box_turtle,turtle,0.94318867,0.058488846,0,0,
1897,box_turtle,turtle,0.3875678,0.94786453,0,0,
1898,box_turtle,turtle,0.003153681,5.759185,0,0,
1899,box_turtle,turtle,0.92086524,0.08244133,0,0,
1900,banded_gecko,lizard,0.9863944,0.013698578,0,0,
1901,banded_gecko,lizard,0.7507257,0.28671455,0,0,
1902,banded_gecko,lizard,0.20077635,1.6055641,0,0,
1903,banded_gecko,lizard,0.94366634,0.057982445,0,0,
1904,banded_gecko,lizard,0.94773114,0.053684235,0,0,
1905,banded_gecko,lizard,0.7550378,0.28098774,0,0,
1906,banded_gecko,lizard,0.016870543,4.0821857,0,0,
1907,banded_gecko,lizard,0.8394643,0.17499161,0,0,
1908,banded_gecko,lizard,0.99696845,0.003036499,0,0,
1909,banded_gecko,lizard,0.7832228,0.24433804,0,0,
1910,banded_gecko,lizard,0.038556155,3.2556396,0,0,
1911,banded_gecko,lizard,0.15843286,1.8424244,0,0,
1912,banded_gecko,lizard,0.250634,1.3837614,0,0,
1913,banded_gecko,lizard,0.94885063,0.052503586,0,0,
1914,banded_gecko,lizard,0.17917874,1.7193708,0,0,
1915,banded_gecko,lizard,0.0013938515,6.575685,0,0,
1916,banded_gecko,lizard,0.78622675,0.24050999,0,0,
1917,banded_gecko,lizard,0.8874894,0.11935902,0,0,
1918,banded_gecko,lizard,0.8182314,0.20061016,0,0,
1919,banded_gecko,lizard,0.40655646,0.90003204,0,0,
1920,banded_gecko,lizard,0.7773282,0.25189304,0,0,
1921,banded_gecko,lizard,0.60640365,0.5002098,0,0,
1922,banded_gecko,lizard,0.83073956,0.18543911,0,0,
1923,banded_gecko,lizard,0.96980685,0.030658722,0,0,
1924,banded_gecko,lizard,0.28154925,1.2674475,0,0,
1925,banded_gecko,lizard,0.2550884,1.3661447,0,0,
1926,banded_gecko,lizard,0.6454418,0.43782043,0,0,
1927,banded_gecko,lizard,0.011731381,4.4454885,0,0,
1928,banded_gecko,lizard,0.7050676,0.34946156,0,0,
1929,banded_gecko,lizard,0.9315459,0.0709095,0,0,
1930,banded_gecko,lizard,0.021612374,3.8344889,0,0,
